rank,regionId,name,pixels
189226,212819,Port-aux-Français #8390,181
189227,214668,Ushuaia #1816,181
189228,215267,Grytviken #4881,181
189229,216802,Grytviken #5076,181
189230,217185,Punta Arenas #4282,181
189231,217345,Edinburgh of the Seven Seas #3947,181
189232,219882,Grytviken #5481,181
189233,220883,Grytviken #5592,181
189234,222020,Port-aux-Français #10152,181
189235,222137,Hobart #4812,181
189236,222491,Somerset West #2214,181
189237,225313,Waitangi #6921,181
189238,225960,Ushuaia #2715,181
189239,226026,Grytviken #6293,181
189240,227150,Port-aux-Français #11172,181
189241,231709,Somerset West #2612,181
189242,235381,Port-aux-Français #12858,181
189243,241271,Punta Arenas #6624,181
189244,242566,Port-aux-Français #14343,181
189245,246165,Port-aux-Français #15097,181
189246,247190,Port-aux-Français #15312,181
189247,248933,Punta Arenas #7334,181
189248,250149,Port Elizabeth #3003,181
189249,251088,Grytviken #9804,181
189250,252519,Punta Arenas #7676,181
189251,253816,Port-aux-Français #16673,181
189252,257916,Port-aux-Français #17533,181
189253,259051,Invercargill #5535,181
189254,261175,Waitangi #11547,181
189255,261238,Punta Arenas #8506,181
189256,1173,Iqaluit #98,180
189257,16116,Olonkinbyen #946,180
189258,20089,Yellowknife #1967,180
189259,20805,Nar'yan-Mar #935,180
189260,24285,Ísafjörður #986,180
189261,31225,Anadyr #1683,180
189262,41656,Ilulissat #2392,180
189263,49130,Anadyr #2587,180
189264,50362,Ilulissat #2836,180
189265,50549,Norilsk #4644,180
189266,51325,Winnipeg #32,180
189267,55379,Yellowknife #5238,180
189268,59295,Ust’-Ilimsk #848,180
189269,62430,Magadan #3225,180
189270,63666,Sisimiut #127,180
189271,68764,Iqaluit #5094,180
189272,73872,Iqaluit #5412,180
189273,76658,Nizhnevartovsk #138,180
189274,79849,Petropavlovsk-Kamchatsky #289,180
189275,86696,Charlottetown #38,180
189276,100696,Mary #3,180
189277,112942,Aswān #2,180
189278,119245,Saipan #384,180
189279,125162,Camayenne #11,180
189280,127805,Mandera #9,180
189281,133887,San Antonio de Palé #58,180
189282,135187,Fale old settlement #162,180
189283,135693,Atafu Village #476,180
189284,137518,Sumbawanga #16,180
189285,139774,Ahau #21,180
189286,146382,Townsville #52,180
189287,154434,Ambovombe #55,180
189288,155129,Whangarei #52,180
189289,160136,Perth #1051,180
189290,162621,Durban #129,180
189291,176331,Grytviken #814,180
189292,177406,Edinburgh of the Seven Seas #2177,180
189293,177960,Port Elizabeth #446,180
189294,179577,Port-aux-Français #2684,180
189295,182181,Perth #2936,180
189296,183357,Adamstown #4626,180
189297,186274,Perth #3216,180
189298,191956,Hobart #2021,180
189299,195316,Edinburgh of the Seven Seas #3147,180
189300,204139,Port-aux-Français #6795,180
189301,208956,Waitangi #4965,180
189302,210244,Port-aux-Français #7893,180
189303,210375,Hobart #3705,180
189304,212625,Ushuaia #1674,180
189305,213347,Port-aux-Français #8503,180
189306,214374,Port-aux-Français #8701,180
189307,216266,Grytviken #4986,180
189308,217363,Somerset West #1986,180
189309,218101,Invercargill #2646,180
189310,224164,Perth #4972,180
189311,224218,Invercargill #3027,180
189312,224733,Invercargill #3064,180
189313,227369,Waitangi #7185,180
189314,227764,Hobart #5351,180
189315,228050,Grytviken #6545,180
189316,229233,Port-aux-Français #11616,180
189317,230160,Somerset West #2533,180
189318,230779,Port-aux-Français #11935,180
189319,232549,Punta Arenas #5776,180
189320,233996,Waitangi #7993,180
189321,235040,Waitangi #8143,180
189322,239688,Adamstown #7912,180
189323,240027,Perth #5387,180
189324,242491,Port-aux-Français #14268,180
189325,244599,Port-aux-Français #14748,180
189326,246751,Invercargill #4615,180
189327,250205,Port-aux-Français #15897,180
189328,250742,Port-aux-Français #16029,180
189329,252194,George #521,180
189330,258690,Punta Arenas #8279,180
189331,259433,Port-aux-Français #17841,180
189332,261193,Adamstown #8587,180
189333,261304,Stanley #2075,180
189334,789,Longyearbyen #62,179
189335,3287,Ísafjörður #129,179
189336,6436,Longyearbyen #519,179
189337,6827,Aasiaat #178,179
189338,13573,Longyearbyen #1036,179
189339,17571,Iqaluit #1288,179
189340,18150,Olonkinbyen #1052,179
189341,22558,Anchorage #2450,179
189342,27315,Ilulissat #1609,179
189343,29804,Yellowknife #2885,179
189344,37597,Ísafjörður #1571,179
189345,38453,Anchorage #4178,179
189346,39444,Anchorage #4255,179
189347,40975,Anchorage #4415,179
189348,49629,Magadan #2479,179
189349,51029,Nar'yan-Mar #2281,179
189350,55801,Anadyr #2927,179
189351,59528,Iqaluit #4423,179
189352,61356,Yakutsk #5029,179
189353,64405,Ust’-Ilimsk #1054,179
189354,68872,Molde #324,179
189355,69610,Petropavlovsk-Kamchatsky #32,179
189356,72268,Whitehorse #3208,179
189357,73844,Winnipeg #504,179
189358,74696,Yakutsk #5945,179
189359,86404,Abakan #36,179
189360,114136,Saipan #150,179
189361,123614,Nova Sintra #134,179
189362,124261,Kavaratti #95,179
189363,135910,Georgetown #200,179
189364,136111,Baubau #15,179
189365,138200,Alotau #9,179
189366,140119,Vingt Cinq #132,179
189367,142668,Sambava #38,179
189368,143364,Alo #9,179
189369,144344,Mackay #17,179
189370,146444,Pangai #9,179
189371,151054,‘Ohonua #85,179
189372,159483,Edinburgh of the Seven Seas #753,179
189373,160061,Ambovombe #147,179
189374,168590,Coyhaique #38,179
189375,170168,Stanley #89,179
189376,172783,Edinburgh of the Seven Seas #1845,179
189377,173520,Hobart #518,179
189378,179929,Grytviken #1108,179
189379,180976,Edinburgh of the Seven Seas #2391,179
189380,182333,Adamstown #4530,179
189381,182802,Waitangi #2045,179
189382,184307,Invercargill #747,179
189383,184502,Stanley #697,179
189384,184575,Edinburgh of the Seven Seas #2616,179
189385,190818,Port-aux-Français #4456,179
189386,193324,Port Elizabeth #1042,179
189387,193843,Port Elizabeth #1072,179
189388,195872,George #279,179
189389,196188,Adamstown #5707,179
189390,200857,Ushuaia #928,179
189391,201440,Grytviken #3223,179
189392,202351,Punta Arenas #2819,179
189393,202808,Waitangi #4247,179
189394,203359,Punta Arenas #2905,179
189395,204503,Grytviken #3568,179
189396,205242,Hobart #3213,179
189397,208072,Grytviken #3976,179
189398,211697,Grytviken #4451,179
189399,215274,Grytviken #4888,179
189400,218680,Waitangi #6126,179
189401,223072,Port-aux-Français #10381,179
189402,229521,Ushuaia #2989,179
189403,229804,Hobart #5543,179
189404,231248,Port-aux-Français #11995,179
189405,231291,Port-aux-Français #12038,179
189406,237631,Waitangi #8499,179
189407,237787,Grytviken #7894,179
189408,240669,Waitangi #8857,179
189409,242857,Ushuaia #4191,179
189410,259802,Grytviken #11099,179
189411,261594,Invercargill #5713,179
189412,2176,Iqaluit #151,178
189413,2885,Nar'yan-Mar #126,178
189414,6502,Salekhard #247,178
189415,6627,Magadan #311,178
189416,12531,Olonkinbyen #735,178
189417,14008,Ilulissat #840,178
189418,15243,Norilsk #1544,178
189419,21170,Ilulissat #1254,178
189420,25641,Anchorage #2791,178
189421,25815,Ísafjörður #1046,178
189422,34360,Whitehorse #1442,178
189423,37325,Magadan #1798,178
189424,40930,Magadan #2008,178
189425,41308,Salekhard #1669,178
189426,45550,Anadyr #2411,178
189427,48133,Anchorage #5162,178
189428,50828,Iqaluit #3765,178
189429,53664,Ust’-Ilimsk #653,178
189430,53791,Anchorage #5782,178
189431,55781,Magadan #2835,178
189432,56163,Salekhard #2263,178
189433,59215,Nar'yan-Mar #2594,178
189434,60846,Yakutsk #4993,178
189435,63328,Salekhard #2511,178
189436,65977,Yakutsk #5374,178
189437,69842,Ísafjörður #2891,178
189438,72187,Anadyr #3664,178
189439,78195,Novosibirsk #6,178
189440,91146,Anchorage #9667,178
189441,97250,Petropavlovsk-Kamchatsky #1311,178
189442,107577,Honolulu #1234,178
189443,115989,Bardaï #64,178
189444,117091,Verāval #15,178
189445,119592,El Fasher #17,178
189446,127675,Cayenne #280,178
189447,136987,Malanje #5,178
189448,145857,Darwin #238,178
189449,148510,Avarua #217,178
189450,166514,Valdivia #350,178
189451,170185,Grytviken #392,178
189452,177671,Waitangi #1526,178
189453,179485,Somerset West #421,178
189454,196457,Port-aux-Français #5424,178
189455,197815,Stanley #1126,178
189456,198381,Grytviken #2898,178
189457,199822,Punta Arenas #2590,178
189458,199837,Ushuaia #874,178
189459,200622,Hobart #2774,178
189460,203698,Hobart #3061,178
189461,204836,Waitangi #4463,178
189462,209356,Hobart #3614,178
189463,215454,Perth #4672,178
189464,216609,Waitangi #5855,178
189465,217192,Punta Arenas #4289,178
189466,219015,Port-aux-Français #9620,178
189467,221440,Edinburgh of the Seven Seas #4061,178
189468,221811,Punta Arenas #4751,178
189469,222546,Port-aux-Français #10266,178
189470,222918,Grytviken #5848,178
189471,226162,Port-aux-Français #11005,178
189472,227045,Grytviken #6426,178
189473,227556,Grytviken #6494,178
189474,227862,Waitangi #7230,178
189475,227937,Punta Arenas #5328,178
189476,228116,Somerset West #2449,178
189477,228466,Punta Arenas #5394,178
189478,228725,Port-aux-Français #11517,178
189479,230807,Port-aux-Français #11963,178
189480,232194,Edinburgh of the Seven Seas #4317,178
189481,232955,Invercargill #3653,178
189482,234066,Adamstown #7712,178
189483,234309,Port-aux-Français #12602,178
189484,237763,Grytviken #7870,178
189485,237957,Port-aux-Français #13397,178
189486,239990,Port-aux-Français #13802,178
189487,240016,Port-aux-Français #13828,178
189488,246080,Port-aux-Français #15012,178
189489,251534,Ushuaia #4976,178
189490,252204,Port Elizabeth #3066,178
189491,252834,Perth #5659,178
189492,255077,Punta Arenas #7914,178
189493,255301,Port-aux-Français #16943,178
189494,261207,Punta Arenas #8475,178
189495,261495,Port-aux-Français #18291,178
189496,261557,Hobart #8689,178
189497,261628,Invercargill #5747,178
189498,2971,Norilsk #314,177
189499,15576,Ísafjörður #620,177
189500,17105,Ísafjörður #676,177
189501,18185,Longyearbyen #1381,177
189502,18370,Yakutsk #1580,177
189503,22172,Iqaluit #1614,177
189504,31221,Anadyr #1679,177
189505,32872,Yellowknife #3175,177
189506,33971,Ilulissat #1981,177
189507,41198,Olonkinbyen #2384,177
189508,42085,Yellowknife #4054,177
189509,44100,Whitehorse #1878,177
189510,48713,Whitehorse #2090,177
189511,54500,Sauðárkrókur #84,177
189512,59367,Magadan #3048,177
189513,59636,Olonkinbyen #3295,177
189514,61837,Norilsk #5376,177
189515,62990,Anchorage #6737,177
189516,66881,Arkhangel’sk #390,177
189517,69073,Magadan #3605,177
189518,70906,Klaksvík #145,177
189519,75379,Winnipeg #542,177
189520,76366,Juneau #69,177
189521,76738,Yakutsk #6050,177
189522,76762,Magadan #4009,177
189523,78930,Vancouver #19,177
189524,80951,Juneau #237,177
189525,112406,Murzuk #8,177
189526,129267,Harper #7,177
189527,129486,Lorengau #10,177
189528,135494,Antsiranana #4,177
189529,136624,Baubau #20,177
189530,140200,Mataram #21,177
189531,142226,Flying Fish Cove #97,177
189532,143103,Jamestown #217,177
189533,143201,Port Mathurin #107,177
189534,145526,Puerto Baquerizo Moreno #1066,177
189535,147446,Isangel #36,177
189536,148093,Callao #181,177
189537,153639,Avarua #427,177
189538,163459,Valdivia #226,177
189539,165437,Adamstown #2698,177
189540,170403,Perth #2021,177
189541,171932,Perth #2143,177
189542,172532,Dunedin #61,177
189543,172631,Adamstown #3556,177
189544,177287,Punta Arenas #228,177
189545,178219,Waitangi #1612,177
189546,180568,Port-aux-Français #2807,177
189547,180688,Hobart #1045,177
189548,182735,Hobart #1210,177
189549,184140,Port-aux-Français #3350,177
189550,185212,Port-aux-Français #3561,177
189551,190742,Somerset West #820,177
189552,192119,Punta Arenas #1778,177
189553,195682,Punta Arenas #2127,177
189554,196601,Dunedin #571,177
189555,198382,Grytviken #2899,177
189556,198509,Port-aux-Français #5788,177
189557,204785,Invercargill #1820,177
189558,206248,Perth #4311,177
189559,206255,Hobart #3298,177
189560,207157,Port Elizabeth #1633,177
189561,215792,Grytviken #4959,177
189562,216460,Port-aux-Français #9131,177
189563,217156,Adamstown #6955,177
189564,222404,Grytviken #5778,177
189565,222875,Ushuaia #2455,177
189566,223093,Port-aux-Français #10402,177
189567,223347,Punta Arenas #4900,177
189568,224633,Port-aux-Français #10709,177
189569,225577,Port Elizabeth #2276,177
189570,226736,Hobart #5247,177
189571,229716,Port-aux-Français #11690,177
189572,233057,Punta Arenas #5821,177
189573,233459,Invercargill #3681,177
189574,233758,Somerset West #2701,177
189575,235820,Port Elizabeth #2600,177
189576,236024,Invercargill #3866,177
189577,237723,Ushuaia #3710,177
189578,238490,Port-aux-Français #13523,177
189579,238601,Waitangi #8575,177
189580,242512,Port-aux-Français #14289,177
189581,244797,Waitangi #9417,177
189582,245991,Grytviken #9081,177
189583,246030,Somerset West #3213,177
189584,249200,Port-aux-Français #15702,177
189585,249208,Port-aux-Français #15710,177
189586,250685,Port-aux-Français #15972,177
189587,251316,Hobart #7668,177
189588,252042,Ushuaia #5021,177
189589,252584,Ushuaia #5101,177
189590,259250,Ushuaia #5761,177
189591,2058,Anchorage #230,176
189592,7853,Aasiaat #206,176
189593,9975,Olonkinbyen #591,176
189594,14926,Yellowknife #1431,176
189595,19774,Murmansk #480,176
189596,20718,Olonkinbyen #1210,176
189597,21679,Aasiaat #564,176
189598,26845,Ísafjörður #1096,176
189599,27379,Olonkinbyen #1600,176
189600,36253,Ust’-Ilimsk #237,176
189601,37102,Olonkinbyen #2154,176
189602,46011,Yakutsk #3857,176
189603,51100,Ust’-Ilimsk #571,176
189604,55826,Anchorage #5985,176
189605,68574,Magadan #3590,176
189606,77827,Anchorage #8292,176
189607,78064,Galway #4,176
189608,82827,Kansk #157,176
189609,109858,Tobruk #36,176
189610,114420,Zouérat #37,176
189611,121113,Moussoro #8,176
189612,137200,Lata #26,176
189613,142309,Kirakira #43,176
189614,142732,West Island #358,176
189615,143458,Adamstown #340,176
189616,148284,Toliara #22,176
189617,149119,Ica #165,176
189618,149919,Perth #171,176
189619,162334,Avarua #779,176
189620,162690,Port-aux-Français #504,176
189621,172021,Dunedin #54,176
189622,173797,Edinburgh of the Seven Seas #1909,176
189623,174141,Adamstown #3699,176
189624,179393,Grytviken #1043,176
189625,180558,Port-aux-Français #2797,176
189626,183705,Perth #3032,176
189627,186580,Grytviken #1682,176
189628,191366,Port-aux-Français #4578,176
189629,194731,Ushuaia #621,176
189630,200609,Perth #4041,176
189631,201410,Grytviken #3193,176
189632,201692,Invercargill #1622,176
189633,205992,Ushuaia #1252,176
189634,212120,Ushuaia #1645,176
189635,214340,Port-aux-Français #8667,176
189636,220686,Waitangi #6335,176
189637,221041,Port-aux-Français #9997,176
189638,221983,Somerset West #2196,176
189639,222088,Port-aux-Français #10220,176
189640,228451,Punta Arenas #5379,176
189641,231394,Invercargill #3521,176
189642,231441,Waitangi #7673,176
189643,235588,Adamstown #7757,176
189644,238100,Waitangi #8521,176
189645,239370,Edinburgh of the Seven Seas #4462,176
189646,239493,Port-aux-Français #13712,176
189647,240361,Grytviken #8273,176
189648,240566,Hobart #6602,176
189649,243157,Hobart #6885,176
189650,243859,Ushuaia #4263,176
189651,252677,Edinburgh of the Seven Seas #4671,176
189652,253838,Port-aux-Français #16695,176
189653,261381,Edinburgh of the Seven Seas #4793,176
189654,3080,Anchorage #338,175
189655,4846,Olonkinbyen #282,175
189656,8245,Anchorage #933,175
189657,18729,Vadsø #404,175
189658,22176,Iqaluit #1618,175
189659,27608,Magadan #1315,175
189660,29768,Whitehorse #1260,175
189661,38954,Anchorage #4222,175
189662,39841,Ust’-Ilimsk #306,175
189663,41620,Iqaluit #3056,175
189664,43673,Iqaluit #3220,175
189665,44507,Magadan #2195,175
189666,47200,Yellowknife #4535,175
189667,49286,Iqaluit #3639,175
189668,54422,Iqaluit #4049,175
189669,60443,Anchorage #6480,175
189670,60894,Magadan #3132,175
189671,67781,Qaqortoq #232,175
189672,93738,Anchorage #9934,175
189673,96120,Korla #2,175
189674,107027,Honolulu #1140,175
189675,113499,Karachi #21,175
189676,117013,Bardaï #77,175
189677,117197,Saipan #301,175
189678,125150,Nova Sintra #182,175
189679,132058,Kavieng #52,175
189680,141945,Puerto Baquerizo Moreno #931,175
189681,151351,Inhambane #38,175
189682,152594,Alofi #113,175
189683,159843,Adamstown #2071,175
189684,162088,Port Elizabeth #65,175
189685,162499,Rio Grande #128,175
189686,164466,Valdivia #276,175
189687,167187,Cape Town #648,175
189688,167197,Somerset West #116,175
189689,168843,Perth #1865,175
189690,173458,Perth #2258,175
189691,174209,Coyhaique #380,175
189692,176296,Stanley #350,175
189693,179137,Hobart #911,175
189694,182334,Adamstown #4531,175
189695,182895,Punta Arenas #801,175
189696,187036,Ushuaia #278,175
189697,192354,Port-aux-Français #4714,175
189698,196753,Punta Arenas #2279,175
189699,201039,Port-aux-Français #6213,175
189700,201097,Port-aux-Français #6271,175
189701,202300,Adamstown #6098,175
189702,202971,Grytviken #3394,175
189703,204062,Somerset West #1405,175
189704,204588,Port Elizabeth #1524,175
189705,205664,Port-aux-Français #7066,175
189706,207059,Grytviken #3865,175
189707,208186,Port-aux-Français #7500,175
189708,209032,Punta Arenas #3511,175
189709,209190,Port Elizabeth #1698,175
189710,210663,Grytviken #4316,175
189711,215225,Stanley #1530,175
189712,217981,Port-aux-Français #9412,175
189713,221543,Port-aux-Français #10087,175
189714,223128,Port-aux-Français #10437,175
189715,223821,Adamstown #7281,175
189716,228089,Grytviken #6584,175
189717,228308,Hobart #5433,175
189718,228748,Port-aux-Français #11540,175
189719,233033,Adamstown #7663,175
189720,238271,Grytviken #7939,175
189721,238968,Port-aux-Français #13594,175
189722,241042,Port-aux-Français #14040,175
189723,241194,Waitangi #8936,175
189724,242564,Port-aux-Français #14341,175
189725,251410,Waitangi #10237,175
189726,253179,Grytviken #10147,175
189727,254365,Perth #5684,175
189728,258741,Stanley #2052,175
189729,259430,Port-aux-Français #17838,175
189730,260419,Port-aux-Français #18021,175
189731,261107,Invercargill #5699,175
189732,261228,Punta Arenas #8496,175
189733,261507,Port-aux-Français #18303,175
189734,261550,Hobart #8682,175
189735,2237,Ilulissat #138,174
189736,3736,Iqaluit #286,174
189737,5970,Nar'yan-Mar #281,174
189738,7399,Olonkinbyen #425,174
189739,13462,Iqaluit #981,174
189740,19662,Ilulissat #1192,174
189741,30674,Magadan #1465,174
189742,41504,Anchorage #4487,174
189743,43230,Ísafjörður #1818,174
189744,44889,Salekhard #1812,174
189745,51195,Anadyr #2704,174
189746,57726,Norilsk #5127,174
189747,58132,Bodø #184,174
189748,64026,Anchorage #6857,174
189749,65468,Yakutsk #5341,174
189750,67159,Yellowknife #6156,174
189751,73084,Seversk #22,174
189752,75897,Winnipeg #562,174
189753,77216,Chita #206,174
189754,117992,Saint-Louis #3,174
189755,122207,Kavaratti #28,174
189756,137538,Moutsamoudou #3,174
189757,138234,Tanrake Village #18,174
189758,138579,Vingt Cinq #81,174
189759,147476,Alofi #71,174
189760,150542,‘Ohonua #71,174
189761,152471,Perth #360,174
189762,154196,Adamstown #1402,174
189763,154384,Cape Town #130,174
189764,163338,Waitangi #327,174
189765,165861,Invercargill #59,174
189766,165872,Greymouth #95,174
189767,167564,Puerto Montt #144,174
189768,167848,Perth #1804,174
189769,167951,Waitangi #656,174
189770,169382,Perth #1936,174
189771,170902,Perth #2051,174
189772,171723,Grytviken #492,174
189773,180792,Adamstown #4379,174
189774,183878,Adamstown #4682,174
189775,186138,Somerset West #646,174
189776,189348,Perth #3417,174
189777,190947,Invercargill #1050,174
189778,191074,Punta Arenas #1651,174
189779,193016,Dunedin #507,174
189780,201411,Grytviken #3194,174
189781,203133,Port-aux-Français #6627,174
189782,204512,Grytviken #3577,174
189783,208150,Somerset West #1576,174
189784,209813,Port-aux-Français #7878,174
189785,213128,Punta Arenas #3918,174
189786,214471,Hobart #4092,174
189787,216840,Edinburgh of the Seven Seas #3940,174
189788,216902,Port-aux-Français #9159,174
189789,217953,Port-aux-Français #9384,174
189790,222301,Punta Arenas #4779,174
189791,222881,Ushuaia #2461,174
189792,223204,Invercargill #2969,174
189793,224202,Hobart #5025,174
189794,228760,Port-aux-Français #11552,174
189795,232334,Port-aux-Français #12263,174
189796,232836,Port-aux-Français #12356,174
189797,233857,Port-aux-Français #12559,174
189798,234541,Waitangi #8091,174
189799,234838,Port-aux-Français #12723,174
189800,236336,Port Elizabeth #2619,174
189801,237435,Port-aux-Français #13282,174
189802,237907,Port-aux-Français #13347,174
189803,243460,Edinburgh of the Seven Seas #4525,174
189804,243836,Punta Arenas #6873,174
189805,245604,Port-aux-Français #14941,174
189806,245740,Invercargill #4554,174
189807,252207,Port Elizabeth #3069,174
189808,253840,Port-aux-Français #16697,174
189809,256426,Hobart #8168,174
189810,258639,Adamstown #8518,174
189811,261196,Adamstown #8590,174
189812,7714,Anchorage #859,173
189813,8708,Anchorage #939,173
189814,12125,Salekhard #468,173
189815,17256,Salekhard #689,173
189816,18530,Yellowknife #1797,173
189817,20708,Olonkinbyen #1200,173
189818,25296,Ísafjörður #1017,173
189819,31475,Olonkinbyen #1837,173
189820,32710,Yakutsk #2783,173
189821,34625,Nar'yan-Mar #1552,173
189822,44387,Salekhard #1801,173
189823,51183,Anadyr #2692,173
189824,52117,Ust’-Ilimsk #594,173
189825,52372,Iqaluit #3891,173
189826,56282,Magadan #2853,173
189827,58849,Magadan #3011,173
189828,62079,Winnipeg #216,173
189829,65027,Anchorage #6942,173
189830,68542,Yakutsk #5553,173
189831,79990,Winnipeg #667,173
189832,80376,Anadyr #3937,173
189833,82450,Anchorage #8789,173
189834,87177,Greater Sudbury #179,173
189835,91170,Anchorage #9691,173
189836,96657,Dalandzadgad #20,173
189837,100762,Shizuishan #3,173
189838,116955,Ribeira Grande #346,173
189839,118099,Haymā’ #29,173
189840,122163,Gonder #11,173
189841,132459,Fuvahmulah #31,173
189842,138857,Puerto Baquerizo Moreno #747,173
189843,139386,Puerto Baquerizo Moreno #795,173
189844,144216,Port Mathurin #151,173
189845,145296,West Island #512,173
189846,147048,Adamstown #658,173
189847,151285,Edinburgh of the Seven Seas #102,173
189848,154424,Richards Bay #47,173
189849,155016,West Island #1007,173
189850,157998,East London #25,173
189851,165344,Wollongong #91,173
189852,168655,Grytviken #304,173
189853,168970,Waitangi #732,173
189854,169096,Puerto Montt #214,173
189855,170048,Adamstown #3242,173
189856,170448,Hobart #319,173
189857,171797,Somerset West #200,173
189858,173279,Grytviken #615,173
189859,180687,Hobart #1044,173
189860,186144,George #222,173
189861,186625,Edinburgh of the Seven Seas #2730,173
189862,190036,Adamstown #5226,173
189863,192800,George #261,173
189864,196383,Somerset West #1070,173
189865,197705,Adamstown #5799,173
189866,201708,Invercargill #1638,173
189867,204172,Port-aux-Français #6828,173
189868,204190,Perth #4209,173
189869,208337,Hobart #3523,173
189870,209161,Edinburgh of the Seven Seas #3707,173
189871,211370,Perth #4528,173
189872,211386,Hobart #3788,173
189873,211930,Hobart #3868,173
189874,212720,Grytviken #4576,173
189875,213638,Punta Arenas #3966,173
189876,224240,Invercargill #3049,173
189877,224378,Punta Arenas #5007,173
189878,225604,Port-aux-Français #10858,173
189879,228759,Port-aux-Français #11551,173
189880,231902,Invercargill #3552,173
189881,232010,Adamstown #7624,173
189882,232223,Somerset West #2636,173
189883,232504,Waitangi #7842,173
189884,233350,Port-aux-Français #12461,173
189885,234548,Waitangi #8098,173
189886,234877,Port-aux-Français #12762,173
189887,240018,Port-aux-Français #13830,173
189888,244312,Punta Arenas #6886,173
189889,246598,Port-aux-Français #15125,173
189890,247577,Somerset West #3288,173
189891,252493,Adamstown #8336,173
189892,255803,Port-aux-Français #17040,173
189893,257878,Port-aux-Français #17495,173
189894,258268,Grytviken #10873,173
189895,258510,Hobart #8408,173
189896,261187,Waitangi #11559,173
189897,4866,Longyearbyen #365,172
189898,9090,Norilsk #920,172
189899,13808,Anadyr #740,172
189900,18646,Ísafjörður #744,172
189901,21081,Yellowknife #2033,172
189902,23354,Murmansk #567,172
189903,27329,Ilulissat #1623,172
189904,33364,Yellowknife #3204,172
189905,35920,Yellowknife #3445,172
189906,37106,Olonkinbyen #2158,172
189907,40607,Iqaluit #2989,172
189908,43022,Anchorage #4631,172
189909,45034,Anadyr #2381,172
189910,47289,Ilulissat #2681,172
189911,50405,Sauðárkrókur #69,172
189912,50732,Anchorage #5471,172
189913,55306,Anchorage #5923,172
189914,55389,Yellowknife #5248,172
189915,57465,Winnipeg #115,172
189916,75300,Anchorage #8055,172
189917,78751,Chita #247,172
189918,82935,Anadyr #4005,172
189919,114416,Zouérat #33,172
189920,116068,Verāval #6,172
189921,132605,Kulia Village #5,172
189922,142158,Sambava #31,172
189923,142449,Puerto Baquerizo Moreno #947,172
189924,150866,Saint-Paul #71,172
189925,153921,Ambovombe #45,172
189926,155010,West Island #1001,172
189927,155112,Kingston #150,172
189928,155870,Edinburgh of the Seven Seas #411,172
189929,164098,Edinburgh of the Seven Seas #1176,172
189930,165336,Hobart #59,172
189931,167220,East London #211,172
189932,174303,Grytviken #685,172
189933,175323,Grytviken #754,172
189934,175917,Port Elizabeth #387,172
189935,177285,Punta Arenas #226,172
189936,178645,Hobart #891,172
189937,179664,Hobart #965,172
189938,181480,Grytviken #1249,172
189939,185706,Port-aux-Français #3625,172
189940,186917,Waitangi #2485,172
189941,188025,Punta Arenas #1353,172
189942,189112,Stanley #863,172
189943,189580,Punta Arenas #1532,172
189944,192851,Port-aux-Français #4785,172
189945,198436,Port Elizabeth #1260,172
189946,202754,Waitangi #4193,172
189947,212262,Port Elizabeth #1812,172
189948,215877,Port-aux-Français #8962,172
189949,217817,Grytviken #5199,172
189950,220129,Invercargill #2762,172
189951,220576,Perth #4853,172
189952,221404,Grytviken #5668,172
189953,223670,Hobart #4956,172
189954,224537,Somerset West #2300,172
189955,225571,Port Elizabeth #2270,172
189956,234974,Invercargill #3768,172
189957,235636,Punta Arenas #6085,172
189958,238739,Ushuaia #3794,172
189959,240319,Grytviken #8231,172
189960,240461,Port-aux-Français #13866,172
189961,244996,Edinburgh of the Seven Seas #4549,172
189962,247682,Port-aux-Français #15399,172
189963,260630,Waitangi #11447,172
189964,3615,Anchorage #416,171
189965,4279,Ilulissat #256,171
189966,5846,Ísafjörður #228,171
189967,10971,Ísafjörður #434,171
189968,11283,Anchorage #1229,171
189969,12274,Anadyr #658,171
189970,12573,Longyearbyen #984,171
189971,13935,Yellowknife #1364,171
189972,14200,Norilsk #1423,171
189973,21462,Magadan #1003,171
189974,35358,Anchorage #3825,171
189975,39237,Nar'yan-Mar #1763,171
189976,39270,Salekhard #1595,171
189977,40033,Yellowknife #3854,171
189978,41178,Ísafjörður #1726,171
189979,46977,Norilsk #4393,171
189980,52238,Anchorage #5603,171
189981,54491,Ísafjörður #2306,171
189982,55663,Noyabrsk #149,171
189983,56277,Magadan #2848,171
189984,64884,Norilsk #5507,171
189985,70618,Magadan #3700,171
189986,74321,Yellowknife #6581,171
189987,75689,Chita #172,171
189988,76212,Yakutsk #6010,171
189989,76304,Anchorage #8143,171
189990,82052,Thunder Bay #350,171
189991,106530,Honolulu #1099,171
189992,120572,Mopti #12,171
189993,123699,Nek’emtē #1,171
189994,136182,Toga Village #42,171
189995,138084,Hithadhoo #220,171
189996,138482,Georgetown #344,171
189997,143831,Townsville #11,171
189998,144502,Puerto Baquerizo Moreno #1034,171
189999,146015,Adamstown #553,171
190000,147996,Avarua #197,171
190001,148608,Ica #152,171
190002,152623,Papeete #392,171
190003,153082,Whangarei #11,171
190004,156938,Cape Town #242,171
190005,158088,Perth #847,171
190006,163012,Rio Grande #139,171
190007,170097,Puerto Montt #241,171
190008,170692,Grytviken #419,171
190009,173510,Hobart #508,171
190010,175705,Adamstown #3892,171
190011,176575,Hobart #715,171
190012,179221,Waitangi #1690,171
190013,182995,Grytviken #1359,171
